mat_id, formula,Weyl Point?
 mp-559957, Sr4Ti4Ge4O20,N
 mp-560595, Ca8As4Cl4O16,N
 mp-561095, Ho12Li4F8Ge8O32,N
 mp-568044, K4Sm8Cl20,N
 mp-569128, B48Si16,N
 mp-569967, K8Pr4Cl20,N
 mp-5704, Tl12As4S16,N
 mp-581864, Cs8As8Se16,N
 mp-582146, Cs2Nb8Cl22,N
 mp-582161, Ag12K12Ta8Se32,N
 mp-583193, Cs12P4Se16,N
 mp-583615, In16K24As24,N
 mp-6055, Sm8O16Si4Te4,N
 mp-6113, Li4Ti4As4O20,N
 mp-614491, Tl12P4Se16,N
 mp-622086, La8Ge4S20,N
 mp-624200, Re12Br4Se16,N
 mp-643655, Al4Li2Cl2H12O12,N
 mp-6456, Li4Nb4Ge4O20,N
 mp-652046, Re12Br4S16,N
 mp-653561, Pb4Tl8Ge4S16,N
 mp-655591, Li4B52C8,N
 mp-677055, Cu8Sc8Se16,N
 mp-6899, Be4Ca4F4O16P4,N
 mp-698205, Li4B4H8O16,N
 mp-752405, Dy8O20Si4,N
 mp-752579, Ti4Tm8O20,N
 mp-768388, Lu16Ge8O40,N
 mp-768865, Lu8Ge4O20,N
 mp-770379, Tm8Ge4O20,N
 mp-770409, Tm16Ge8O40,N
 mp-771031, Lu8Ti4O20,N
 mp-772833, Hf4Y8O20,N
 mp-8204, Al4Li4B56,N
 mp-866313, Ba18In6B18O54,N
 mp-866481, Co24Sn36Te36,N
 mp-866482, Cs32Si32,N
 mp-973391, Li8B48Si8,N
 mp-975924, Ir24Ge36Se36,N
 mp-976401, Rh24Ge36Se36,N
 mp-978275, Mg8B56,N
 mp-1666, Th8S20,N
 mp-16795, Al4Ca4F20,N
 mp-16839, Na24W8N24,N
 mp-16927, Na4Tb4Ge4O16,N
 mp-16930, Na12Ge4Te12,N
 mp-17009, Ba6O18Te4,N
 mp-17043, Tm8Zn4S16,N
 mp-17048, Rb8W4S16,N
 mp-17088, Ba4K4P4S16,N
 mp-17090, Sr4Tl4P4S16,N
 mp-17120, Al2Cs12K6Sb8,N
 mp-17153, Ba4Tb8Te16,N
 mp-17186, Al4Ca12As12,N
 mp-17273, Ba4Ho8Te16,N
 mp-17275, Sr4Y8O16,N
 mp-17291, Na12Si4Te12,N
 mp-17361, Cs8W4S16,N
 mp-17363, Ba4Ho8O16,N
 mp-17394, Na4Y4Ge4O16,N
 mp-17412, Ba4Pr8O16,N
 mp-17441, Mg8Ge4S16,N
 mp-17487, Er4Na4Ge4O16,N
 mp-17501, Ba4Sc8Te16,N
 mp-17597, Ca4Sc8S16,N
 mp-17612, Ba8O16Si4,N
 mp-17667, Al8Sr24Sb24,N
 mp-17678, Sc8Sr4S16,N
 mp-17769, Y4F4O16S4,N
 mp-17785, Ga4K4Na8O12,N
 mp-17786, Ba4Sm8Te16,N
 mp-17832, Ba4Rb4O16P4,N
 mp-17838, K8Tb24F80,N
 mp-17854, In4Li4Ge4O16,N
 mp-17872, Ba4Y8Te16,N
 mp-17891, Na4Y4O16Si4,N
 mp-17908, Ba8Ti4S16,N
 mp-17927, Ba4Dy8Te16,N
 mp-17928, Ba4Er8Te16,N
 mp-17960, Ba4Sm8O16,N
 mp-17980, K8Mo4S16,N
 mp-17998, Ca4Rh8O16,N
 mp-18042, Sr4Tb8O16,N
 mp-18099, Ba4F20Sb4,N
 mp-18138, K8W4Se16,N
 mp-18165, Ga4Na12S12,N
 mp-18196, Ba4Tm8Te16,N
 mp-18217, Al4K12Se12,N
 mp-18258, Ba4Tb8O16,N
 mp-18332, Lu8Zn4S16,N
 mp-18334, Ho4Na4Ge4O16,N
 mp-18378, Al4K12Te12,N
 mp-18411, Na12Ge4Se12,N
 mp-18439, Al8Ba24Sb24,N
 mp-18451, Er24K8F80,N
 mp-18510, Sr8O16Si4,N
 mp-18612, Mo4Rb8S16,N
 mp-18629, Na4Tm4Ge4O16,N
 mp-18642, Ca4Y8S16,N
 mp-18660, Sc8Sr4Te16,N
 mp-19970, Cu4Li12O12,N
 mp-22630, Pb4Sc8S16,N
 mp-23015, Cs6Mo4Br18,N
 mp-23090, La12I4S32Si8,N
 mp-23416, Li8Zn4Cl16,N
 mp-23451, Cr4Cs6Br18,N
 mp-23497, Li8Zn4I16,N
 mp-24241, Rb9B36H36I3,N
 mp-24796, Rb9B36Br3H36,N
 mp-24798, Rb9B36Cl3H36,N
 mp-24799, Cs9B36Cl3H36,N
 mp-27331, K24Ge8Te24,N
 mp-27417, In4Li12O12,N
 mp-27506, K6W4Cl18,N
 mp-27537, Na8O16Te4,N
 mp-277, Zr12N16,N
 mp-27899, Cd12As4Cl12,N
 mp-28079, Mn16Na16S24,N
 mp-28126, K8Ge4Te16,N
 mp-28127, Na8S20,N
 mp-28579, Hg24I16Te16,N
 mp-28608, Ga12I4Te12,N
 mp-28829, Li8Zn4Br16,N
 mp-28830, Na8Zn4Br16,N
 mp-28860, P8Se20,N
 mp-28877, Cs8Sn4Te16,N
 mp-2892, Ba4Nd8O16,N
 mp-2895, Mg8O16Si4,N
 mp-29035, Sr4Y8S16,N
 mp-29036, Ba4Y8S16,N
 mp-29136, Cu6Sr12N10,N
 mp-29218, Bi4Ge6O18,N
 mp-29359, Na8Pd4Cl16,N
 mp-2943, K8Y24F80,N
 mp-29476, Cu12Sb4Se12,N
 mp-29605, Pr8Sr4O16,N
 mp-29792, Ca4Nb8O16,N
 mp-29890, Au4Th8F44,N
 mp-29977, Rb12B4S12,N
 mp-3009, Be4Rb8F16,N
 mp-30167, Os4Rb6Br18,N
 mp-30222, Cs12B4S12,N
 mp-3051, Mg8Ge4O16,N
 mp-3081, Al8Be4O16,N
 mp-30975, Na12B4O12,N
 mp-31275, Ba4P16Te8,N
 mp-3257, Au8K8Se40,N
 mp-3318, Be4Na8F16,N
 mp-3372, Rb8O16S4,N
 mp-3397, Ba8Ti4O16,N
 mp-3417, Ca4B8O16,N
 mp-3446, Sr4Tm8O16,N
 mp-3592, Au8K8S40,N
 mp-3855, Be4Na8F16,N
 mp-3872, Al8Mg4S16,N
 mp-3917, Cd8Ge4O16,N
 mp-3926, Ag14Nb2S12,N
 mp-3952, Ba4Y8O16,N
 mp-4056, Ca4Sc8O16,N
 mp-4180, Ca8O16Si4,N
 mp-4287, Sn4Sr8O16,N
 mp-4481, Ca8O16Si4,N
 mp-4959, Ca4Ga8O16,N
 mp-5013, Be4Cs8F16,N
 mp-504539, Ca4Lu8O16,N
 mp-504948, Li4Sc4Ge4O16,N
 mp-505284, Pb12Br8O8,N
 mp-505362, Ca4Lu8S16,N
 mp-510549, K9B36Br3H36,N
 mp-5185, Be4K8F16,N
 mp-531523, Ga10Li2O16,N
 mp-540578, Cs8Zn4Cl16,N
 mp-540619, K12Sn4Te12,N
 mp-540688, In8Sr4O16,N
 mp-540773, Ca8Ge4S16,N
 mp-540805, Ba8Ge4S16,N
 mp-540923, Ba12Sn4P12,N
 mp-541097, Pb8Zr24F48O32,N
 mp-541646, Cs6Ru4Cl18,N
 mp-541686, Ga4K12S12,N
 mp-541687, Ga4K12Se12,N
 mp-541707, Al2K12Na6Sb8,N
 mp-541715, Ba24Ga8P24,N
 mp-541738, Cr12Cs18I54,N
 mp-541742, Cs6Mo4Cl18,N
 mp-541811, Cs12Ga2K6Sb8,N
 mp-541875, K12Sn4Se12,N
 mp-542085, Sr8Ge4O16,N
 mp-542200, Ag16Cd4Ge8S28,N
 mp-542819, Cs9B36Br3H36,N
 mp-542826, Pb4Sc8Se16,N
 mp-554263, Ca8B4Cl4O12,N
 mp-554343, Cu4K8S12Sb4,N
 mp-554351, Hg8Sr4Cl8O8,N
 mp-554641, Mg4Sr12O32Si8,N
 mp-554826, Pr12Cl4O32Si8,N
 mp-555082, Cs4Li20B8O24,N
 mp-555269, Ag12S12Sb4,N
 mp-555527, Sm12Br4S32Si8,N
 mp-555736, Ba4Hg8Cl8O8,N
 mp-555871, Cu4Na8S12Sb4,N
 mp-555904, Na4Sm4Ge4O16,N
 mp-556075, Dy8Sr4O16,N
 mp-556125, Na8B4H4O12,N
 mp-556301, Ca2Ce2Li12O12,N
 mp-556712, Bi4Ga8S16,N
 mp-556814, Li4Nd4Ge4O16,N
 mp-557737, Al8Bi4S16,N
 mp-558259, Pr12I4S32Si8,N
 mp-558362, Ca4Mg4Ge4O16,N
 mp-558672, Bi4O18Si6,N
 mp-558941, Li4Y4O16Si4,N
 mp-558985, La12Cl4O32Si8,N
 mp-559186, Ba4Bi4B4O16,N
 mp-559385, Ho8Sr4O16,N
 mp-559820, La4Cl4O16S4,N
 mp-559969, Ca4Ga4La4O16,N
 mp-560051, Bi4Rb4S16Si4,N
 mp-560356, Sm12I4S32Si8,N
 mp-560370, Pb8Ge4S16,N
 mp-560445, Er8Sr4O16,N
 mp-560647, Ca8Ge4O16,N
 mp-560830, Nd12Cl4O32Si8,N
 mp-560847, Nb4Tl2P2S20,N
 mp-560853, Tb12I4S32Si8,N
 mp-561126, Nd12I4S32Si8,N
 mp-5614, Li12B4S12,N
 mp-561467, Ag12Y4P8S32,N
 mp-561620, Ag24As8S24,N
 mp-562442, Cs8O16Se4,N
 mp-567391, Dy12N4Se12,N
 mp-568937, Cs18Y12Br54,N
 mp-569786, Er8Pb4Se16,N
 mp-570536, Ag4Au12Rb8I32,N
 mp-571085, Bi4Ga8Se16,N
 mp-571623, Al8Bi4Se16,N
 mp-5838, Ba8S16Si4,N
 mp-605821, Nd12Br4N8Se4,N
 mp-607806, Ho24N8Se24,N
 mp-6112, Ga2K12Na6Sb8,N
 mp-614572, Ca12In4P12,N
 mp-616026, In4Sr12P12,N
 mp-616327, In12I4Te12,N
 mp-616461, Na8Zn4Cl16,N
 mp-6185, Co2Er2C12N12,N
 mp-619279, In8Pb4S16,N
 mp-620346, Ba12In4As12,N
 mp-6224, Li4Sc4O16Si4,N
 mp-637194, Cs18Sc12Cl54,N
 mp-643460, Hg8Sn4Br8S8,N
 mp-644236, Cs8Mg4H16,N
 mp-6493, Ca4Mg4O16Si4,N
 mp-662530, K4Ni4P4S16,N
 mp-6684, Cd4Na4O16P4,N
 mp-669304, Cs18Tb12Br54,N
 mp-669528, Na8U4O16,N
 mp-6712, Lu4Na4Ge4O16,N
 mp-674465, K8Sr4Cl16,N
 mp-675601, Al12N4O12,N
 mp-6812, Ba4K4O16P4,N
 mp-6872, K6F12N2O6Si2,N
 mp-695998, K8Zn4H16,N
 mp-697331, Mg16Ni8H32,N
 mp-697575, Rb8Zn4H16,N
 mp-7205, In4Li4O16Si4,N
 mp-752410, Ba8Ge4O16,N
 mp-752442, Ba4Lu8O16,N
 mp-752656, Ba4La8O16,N
 mp-752730, Ba8Ge4O16,N
 mp-754410, Ca4Tm8O16,N
 mp-754414, Sm8Sr4O16,N
 mp-754599, Ba4Tm8O16,N
 mp-754761, Hf4Sr8O16,N
 mp-755405, Nd8Sr4O16,N
 mp-756888, La4O18Si6,N
 mp-766173, Rh8Sr4O16,N
 mp-768342, Nb8Sr4O16,N
 mp-770771, Sc8Sr4O16,N
 mp-772820, Lu8Sr4O16,N
 mp-776470, Hf12N16,N
 mp-8376, Al4Mg4B4O16,N
 mp-849527, In4Rb12O12,N
 mp-862729, Dy8Sr4Se16,N
 mp-865865, Er8Yb4S16,N
 mp-866301, Ba4B4S16Sb4,N
 mp-866306, Ba4Nd8S16,N
 mp-866503, Ca8Sn4S16,N
 mp-866615, Ag8Cs4As4S12,N
 mp-866637, K4Pd4P4S16,N
 mp-866651, Bi4K4S16Si4,N
 mp-8870, Li4Mg4As4O16,N
 mp-8947, Sr4B8S16,N
 mp-9607, Li8U4O16,N
 mp-9625, Li4Mg4O16P4,N
 mp-9680, Al4Na12Te12,N
 mp-980666, Dy8Sr4S16,N
 mp-984052, Ba4Lu8S16,N
 mp-1018136, Bi4La4Pt4,Y
 mp-10184, Mg4Pt4Sb4,Y
 mp-10755, Fe4Ti4Sb4,Y
 mp-1093991, Ir4Zr4As4,Y
 mp-1094088, Co4Nb4Sn4,Y
 mp-1100415, Rh4Zr4Sb4,Y
 mp-11520, Ni4Y4Sb4,Y
 mp-11621, Ni4Zn4Sb4,Y
 mp-1206679, Bi4Pt4Y4,Y
 mp-1206717, Bi4La4Pd4,Y
 mp-1216635, Ir4Sn4Ti4,Y
 mp-13119, Cd2O2,Y
 mp-15778, Mg4Ni4Sb4,Y
 mp-16343, In4Li4Ge4,Y
 mp-505297, Nb4Ru4Sb4,Y
 mp-5177, Au4Lu4Sn4,Y
 mp-5549, Au4Mg4Sn4,Y
 mp-570213, Bi4Li4Mg4,Y
 mp-866056, Ac2N2,Y
 mp-961678, Co4Sc4Te4,Y
 mp-12779, Cd2Te2,Y
 mp-2133, Zn2O2,Y
 mp-2542, Be2O2,Y
 mp-661, Al2N2,Y
 mp-672, Cd2S2,Y
 mp-8881, Al2As2,Y
 mp-10182, Li4Zn4P4,Y
 mp-12558, Li4Mg4As4,Y
 mp-16327, Dy4Pt4Sb4,Y
 mp-16329, Er4Pt4Sb4,Y
 mp-19886, Pt4Sn4Th4,Y
 mp-30847, Pt4Sn4Ti4,Y
 mp-31451, Bi4Co4Zr4,Y
 mp-36111, Li4Mg4P4,Y
 mp-37906, Li4Mg4N4,Y
 mp-567636, Fe4V4Sb4,Y
 mp-7173, Pt4Sc4Sb4,Y
 mp-9124, Li4Zn4As4,Y
 mp-924129, Ni4Sn4Zr4,Y
 mp-924130, Ni4Sn4Ti4,Y
 mp-961682, Pd4Sn4Ti4,Y
 mp-961685, Ca4Na4As4,Y
 mp-961706, Pt4Ti4Si4,Y
 mp-961711, Pt4Zr4Si4,Y
 mp-961713, Pt4Sn4Zr4,Y
 mp-11714, C4Si4,Y
 mp-24066, Sr2Cl2H2O2,Y
 mp-580941, Ag4I4,Y
 mp-644222, Cd2Cl2H2O2,Y
 mp-14780, Mn2Na12Se8,Y
 mp-541995, La6F6O18Si6,Y
 mp-11081, Au2Ce2Sn2,Y
 mp-27934, Cd2Br4,Y
 mp-28944, Bi2Cl2Te2,Y
 mp-36248, BrH4N,Y
 mp-567503, Pb2I4,Y
 mp-1007652, In2As2,Y
 mp-1007661, In2Sb2,Y
 mp-1008559, B2P2,Y
 mp-10180, Li8Pd4Sb4,Y
 mp-1178514, Ba2O2,Y
 mp-1184046, Cu2Cl2,Y
 mp-1185301, Li2F2,Y
 mp-1221252, Hg4Na8Tl4,Y
 mp-1222602, Au4Li8Si4,Y
 mp-1222604, Cd4Li8Tl4,Y
 mp-1222607, Li8Pt4Sn4,Y
 mp-1222610, Li8Mg4Zn4,Y
 mp-1222611, Ag4Li8Tl4,Y
 mp-1222612, Ir4Li8Sn4,Y
 mp-1222646, Hg4Li8Mg4,Y
 mp-1222647, Ga4Li8Mg4,Y
 mp-1222648, Cd4Li8Mg4,Y
 mp-1222657, Li8Pd4Ge4,Y
 mp-1222659, Ag4Ga4Li8,Y
 mp-1222668, Al4Ga4Li8,Y
 mp-1222671, Cd4In4Li8,Y
 mp-20389, Cd4Na8Pb4,Y
 mp-21026, In4Li8Pt4,Y
 mp-22205, In2N2,Y
 mp-2935, Au4Li8Ge4,Y
 mp-2988, Ga4Li8Rh4,Y
 mp-30349, Ag4Li8Pb4,Y
 mp-30381, Au4Ga4Li8,Y
 mp-30405, Au4Li8Sn4,Y
 mp-30591, Cu4Li8Sn4,Y
 mp-30816, Al4Li8Pd4,Y
 mp-31168, Ag4Al4Li8,Y
 mp-31441, Ga4Ir4Li8,Y
 mp-31443, In4Ir4Li8,Y
 mp-3158, Li8Pt4Sb4,Y
 mp-35841, Cu4Li8Ge4,Y
 mp-3726, Ga4Li8Pt4,Y
 mp-567347, Ag4Li8Sn4,Y
 mp-8883, Ga2As2,Y
 mp-973676, Hg2S2,Y
 mp-1070, Cd2Se2,Y
 mp-15988, Cu4Li8Sb4,Y
 mp-8882, Ga2P2,Y
 mp-555218, Ba8Br12O2,Y
 mp-7874, Ga2Li2Ge2,Y
 mp-1096880, Ca2Pb2Zn2,Y
 mp-1096897, Ce2Cu2Pb2,Y
 mp-4219, Au2Ce2Ge2,Y
 mp-1025082, La2Pd2Sb2,Y
 mp-13406, Ag2La2Pb2,Y
 mp-29090, Au12Rb8S10,Y
 mp-27791, Be6Sr2O8,Y
 mp-37657, Ca6O10Si2,Y
 mp-567949, Hg6As2Br2Se8,Y
 mp-554831, Yb8Cl12O2,Y
 mp-22683, Ce2Cu2Sn2,Y
 mp-10098, Au2Y2Ge2,Y
 mp-1019259, Hg2Sn2Sr2,Y
 mp-1025128, Cu2La2Pb2,Y
 mp-19983, Cu2Sn2Ti2,Y
 mp-3666, Li6Ta6O18,Y
 mp-4360, Cd6Na6F18,Y
 mp-23794, F2H8N2,Y
 mp-570084, Hg6As2I2Se8,Y
 mp-18481, K12Mn2Se8,Y
 mp-20282, Cs6Pb6F18,Y
 mp-754943, Bi6Er6O18,Y
 mp-9480, Al2K2O8Si2,Y
 mp-29116, Ta6I14Se2,Y
 mp-558491, Al2Ba2B2F4O6,Y
 mp-561681, Cs4O12S4,Y
 mp-29341, Au12K8S10,Y
 mp-14782, Mn2Na12Te8,Y
 mp-15572, Al2Ca6Na6As8,Y
 mp-5114, Hg2K12S8,Y
 mp-850213, Yb8Br12O2,Y
 mp-402, Cd4P8,Y
 mp-10097, Ga2Na6Sr6As8,Y
 mp-3647, Ga4Li4S8,Y
 mp-672289, Ge12N16,Y
 mp-12171, K12Mg2O8,Y
 mp-23063, Ba8Cl12O2,Y
 mp-8389, Na12Zn2S8,Y
 mp-21459, Ag4In4S8,Y
 mp-2245, N16Si12,Y
 mp-11582, Ga4Li4Se8,Y
 mp-20310, In4Li4Se8,Y
 mp-2979, Zn4Ge4N8,Y
 mp-3338, Ga4Na4O8,Y
 mp-3677, Mg4N8Si4,Y
 mp-5854, Ga4Li4O8,Y
 mp-7798, Mg4Ge4N8,Y
 mp-9212, Al4Na4O8,Y
 mp-972448, Sm4B4S12,Y
 mp-7117, Al4Li4Se8,Y
 mp-867286, Tb4B4S12,Y
 mp-556892, Bi4In4O12,Y
 mp-862754, Pr4B4S12,Y
 mp-4627, Co4As4S4,Y
 mp-28558, Rb4Br12Ge4,Y
 mp-20817, Pt4Ge4Se4,Y
 mp-230, O16Sb8,Y
 mp-2412, Li4P20,Y
 mp-28471, Li12As4S12,Y
 mp-9270, Ir4S4Sb4,Y
 mp-6057, Sn4Tl4P4S16,Y
 mp-753520, Bi4Li12S12,Y
 mp-558807, Ag4Zn4P4S16,Y
 mp-644097, Al4Ba4H20,Y
 mp-769079, Ga6Sc6O18,Y
 mp-20205, Cu8Yb8O20,Y
 mp-6955, K4Ge4N4O4,Y
 mp-505322, Cs4Cu8Ta4Te16,Y
 mp-554383, Na8O20Si8,Y
 mp-772813, Ca8Cu8O20,Y
 mp-14280, Ga8Sn8S20,Y
 mp-555076, K4Na4Sn4F24,Y
 mp-771248, Na8Ge8O20,Y
 mp-17964, Na8Ge8Se20,Y
 mp-9203, Al12Cd8O24S2,Y
 mp-17885, Ba8Ge8Te20,Y
 mp-772217, Er6In6O18,Y
 mp-17945, Rb4P4Se24,Y
 mp-554856, Na8O20Si8,Y
 mp-18625, K4P4Se24,Y
 mp-1218912, SnSSe,Y
 mp-1183222, AgPd,Y
 mp-1218268, CuSrSi,Y
 mp-1226229, CrIr,Y
 mp-1226602, CeCuGe,Y
 mp-20305, In4As4,Y
 mp-2172, Al4As4,Y
 mp-22895, Cu4I4,Y
 mp-33723, BiBrTe,Y
 mp-406, Cd4Te4,Y
 mp-9744, BaPdAs,Y
 mp-1215676, YZnSi,Y
 mp-1227729, AuBaSi,Y
 mp-571093, AlBaHSi,Y
 mp-685150, Pb4F8,Y
 mp-4559, Ba3C3O9,Y
 mp-21374, Cd2In4Te8,Y
 mp-3038, Al4Hg2Se8,Y
 mp-30192, Pr8O8Se6,Y
 mp-15339, Sr24As32,Y
 mp-30294, Sn4Sr8S16,Y
 mp-39215, Ga3Zn9B18O36P3,Y
 mp-554627, Cu24Br4P4S20,Y
 mp-570079, Al10C6N2,Y
 mp-685991, Li20P12Si4,Y
 mp-753048, Sn6Ti6O24,Y
 mp-17791, Cd16Se24Si4,Y
 mp-570957, Cs8Si8Te24,Y
 mp-675941, Li28I4N8,Y
 mp-28248, Cd2I4,Y
 mp-10223, Na8Pd4S8,Y
 mp-558728, Cs12Li8F20,Y
 mp-28456, Os6Sn30O28,Y
 mp-1216641, Rh4Sn4Ti4,Y
 mp-11361, Cu4Mg4Sn4,Y
 mp-1207082, Li4Mg4Sb4,Y
 mp-1226720, Au4Cd4Sn4,Y
 mp-29733, Bi4Mg4Ni4,Y
 mp-30460, Bi4Ni4Y4,Y
 mp-4262, Al4Be4B4,Y
 mp-5318, Co4Mn4Sb4,Y
 mp-604453, Bi4Ce4Pd4,Y
 mp-570935, Li2I2,Y
 mp-10623, Rh4Th4Sb4,Y
 mp-16376, Ho4Pt4Sb4,Y
 mp-5967, Co4Ti4Sb4,Y
 mp-7575, Li4Zn4N4,Y
 mp-961684, Ca4Li4As4,Y
 mp-961687, Pd4Sn4Zr4,Y
 mp-961693, Au4In4Zr4,Y
 mp-10281, Zn4S4,Y
 mp-9946, Zn6S6,Y
 mp-30403, Au4Li8Pb4,Y
 mp-1018040, Mg2Se2,Y
 mp-1185319, Li2Cl2,Y
 mp-1222608, Li8Pd4Sn4,Y
 mp-1222613, Li8Mg4Tl4,Y
 mp-1222615, Li8Mg4Sn4,Y
 mp-1222650, Au4Li8Mg4,Y
 mp-1222652, Li8Mg4Pb4,Y
 mp-21029, In4Li8Pd4,Y
 mp-30344, Ag4In4Li8,Y
 mp-30392, Au4In4Li8,Y
 mp-30818, Al4Li8Pt4,Y
 mp-31442, In4Li8Rh4,Y
 mp-3201, Ga4Li8Pd4,Y
 mp-999576, Mn8Ru4Si4,Y
 mp-642725, Ca2Cl2H2O2,Y
 mp-29689, Nb6I14Te2,Y
 mp-31160, Ca2Sn2Zn2,Y
 mp-1018713, Cu2Hf2Sn2,Y
 mp-1071260, Au2La2Sn2,Y
 mp-20568, Ag2La2Ge2,Y
 mp-5729, Ag2Sn2Y2,Y
 mp-610631, Au2La2Ge2,Y
 mp-976181, Na4B4H16,Y
 mp-23736, Li6Mg6H18,Y
 mp-768221, Bi6Y6O18,Y
 mp-17698, Cd2K12Te8,Y
 mp-754009, Bi6Sc6O18,Y
 mp-768310, Bi6La6O18,Y
 mp-34337, ClH4N,Y
 mp-13954, Rb4F12Ge2,Y
 mp-5055, Mn2Na12S8,Y
 mp-556049, Sr8Br12O2,Y
 mp-22889, Zn4Cl8,Y
 mp-14168, K4F12Ge2,Y
 mp-17161, Cd2K12O8,Y
 mp-23321, Sr8Cl12O2,Y
 mp-9007, Na12W2P8,Y
 mp-568916, In2K12Cl2Te8,Y
 mp-10644, Ta2Tl6Se8,Y
 mp-29909, Ba8I12O2,Y
 mp-768505, Ga6Lu6O18,Y
 mp-27366, K6Ni6Cl18,Y
 mp-17853, Ga6Y6O18,Y
 mp-768267, Ho6In6O18,Y
 mp-558085, K4Na4Ge4O12,Y
 mp-769294, Rb16Sn2O12,Y
 mp-772180, Lu6Sc6O18,Y
 mp-772521, Li16Ti2O12,Y
 mp-768469, Ga6Tm6O18,Y
 mp-561543, Be12F24,Y
 mp-9535, Al12Cd8O24Te2,Y
 mp-15833, Zn8N24P12S2,Y
 mp-4812, Zn8B12O26,Y
 mp-557537, Zn8N24O2P12,Y
 mp-7531, Al12Ca8O26,Y
 mp-1226620, CeCuSi,Y
 mp-865430, YTe,Y
 mp-1222888, CuLaSi,Y
 mp-11807, LiPt,Y
 mp-1183227, AgAu,Y
 mp-1206718, NiYAs,Y
 mp-1215258, BeZrB,Y
 mp-1217422, RhTc,Y
 mp-1217967, PtSrP,Y
 mp-1225994, CoSeTe,Y
 mp-2744, LiPd,Y
 mp-1226464, CeZnSi,Y
 mp-13149, AlBaSi,Y
 mp-979137, GaSrHSi,Y
 mp-673245, Cu4I4,Y
 mp-10615, BaLiP,Y
 mp-11175, Li2Zn2P2S8,Y
 mp-20832, In4Zn2Te8,Y
 mp-22304, Cd2In4Se8,Y
 mp-3167, Hg4Ge2Se8,Y
 mp-5928, Al4Cd2S8,Y
 mp-7906, Al4Hg2S8,Y
 mp-7908, Al4Zn2Te8,Y
 mp-570437, Cd3I6,Y
 mp-1572, Ga4Se4,Y
 mp-35152, Rh2Sr4H10,Y
 mp-545359, Cu2K2Na4O4,Y
 mp-1100430, Li4Zn4Sb4,Y
 mp-1184548, Pd2H2,Y
 mp-16246, Au4Cd4Sb4,Y
 mp-30459, Bi4Ni4Sc4,Y
 mp-31454, Ru4Ta4Sb4,Y
 mp-991652, Cu3VTe4,Y
 mp-1222651, Li8Mg4Ge4,Y
 mp-760375, Li3VS4,Y
 mp-21855, Cu3VSe4,Y
 mp-13002, K4F12Si2,Y
 mp-27608, Be16O28Te4,Y
 mp-29910, Sr8I12O2,Y
 mp-11670, Ba2Y2N14Si8,Y
 mp-769045, Ga6Ho6O18,Y
 mp-504607, In6Y6O18,Y
 mp-772788, Ba8Cu8O20,Y
 mp-753546, Li16Ti2S12,Y
 mp-768149, Dy6In6O18,Y
 mp-27914, Bi8Na24O24,Y
 mp-1217409, IrTc,Y
 mp-1219509, OsRe,Y
 mp-1220035, NiSeTe,Y
 mp-1226524, CeNiSi,Y
 mp-570485, AlSrHSi,Y
 mp-24012, HoHSe,Y
 mp-13949, Cd2Ga4Te8,Y
 mp-20731, Hg2In4Se8,Y
 mp-23485, Ag4Hg2I8,Y
 mp-4452, Cd2Ga4S8,Y
 mp-7910, Al4Hg2Te8,Y
 mp-675286, Ca12U4N16,Y
 mp-29057, Nb3Br7S,Y
 mp-570136, Cu6I6,Y
 mp-643009, Mg4Sr4H16,Y
 mp-567199, Pb5I10,Y
 mp-626785, K4H4O4,Y
 mp-10246, Na8Pt4S8,Y
 mp-7449, Cs8Se12,Y
 mp-7667, K8S12,Y
 mp-2798, P24Si24,Y
 mp-558907, Bi8Cs4Cu4S16,Y
 mp-1100408, Rh4Sn4Ta4,Y
 mp-961673, Fe4Ti4Te4,Y
 mp-9437, Fe4Nb4Sb4,Y
 mp-5621, Cu3NbS4,Y
 mp-10096, Ga2Na6Sr6P8,Y
 mp-753816, Mg2Na12O8,Y
 mp-754323, Bi6Tm6O18,Y
 mp-7664, Na12Zn2O8,Y
 mp-769015, Dy6Ga6O18,Y
 mp-30252, Ca2Na20Sn24,Y
 mp-18062, Na20Sn24Yb2,Y
 mp-867841, GaTc,Y
 mp-1018027, VN,Y
 mp-1018059, Ga2Sb2,Y
 mp-1187244, TaP,Y
 mp-1206743, HfS,Y
 mp-1222919, CuLaGe,Y
 mp-1228901, AgAl,Y
 mp-219, MoP,Y
 mp-2634, NbN,Y
 mp-8606, BaPtSb,Y
 mp-983459, HfZr,Y
 mp-997617, OsB,Y
 mp-1183252, IrB,Y
 mp-1217363, RuTc,Y
 mp-10616, BaLiAs,Y
 mp-16337, Ga4Hg2Te8,Y
 mp-22607, In4Zn2Se8,Y
 mp-3159, Al4Cd2Se8,Y
 mp-3772, Cd2Ga4Se8,Y
 mp-4730, Ga4Hg2Se8,Y
 mp-7907, Al4Zn2Se8,Y
 mp-571414, KNaB2H8,Y
 mp-567246, Pb7I14,Y
 mp-625136, Cs4H4O4,Y
 mp-626620, Rb4H4O4,Y
 mp-14588, Na8Pt4Se8,Y
 mp-556005, Zn8S8,Y
 mp-3762, Cu3VS4,Y
 mp-4081, Cu3TaSe4,Y
 mp-37405, Al20Cu4Se32,Y
 mp-769007, Sc6Y6O18,Y
 mp-28549, Li16O12Si2,Y
 mp-28548, Li16Ge2O12,Y
 mp-8921, Cd8N24P12S2,Y
